Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
115,476.8857142857143,480.8904761904762,524.0238095238095,401.3809523809524,341.04761904761904,323.33809523809526,149.92380952380952,156.45714285714286,381.81904761904764
116,461.3047619047619,475.95714285714286,533.7904761904762,400.56190476190477,339.5,319.0047619047619,149.10476190476192,156.77142857142857,383.5095238095238
117,462.54502369668245,460.7630331753555,534.1943127962086,398.8388625592417,339.1990521327014,318.7156398104265,151.98578199052133,158.96208530805688,375.0331753554502
118,457.3175355450237,451.7630331753555,559.4597156398104,400.7630331753555,335.92890995260666,325.45023696682466,160.40284360189574,158.85781990521326,373.0521327014218
119,460.0943396226415,453.35377358490564,585.8443396226415,409.57547169811323,333.89150943396226,337.6320754716981,164.63679245283018,160.00943396226415,381.5990566037736
120,457.7867298578199,447.1042654028436,579.4265402843602,422.2701421800948,340.3981042654028,349.77725118483414,169.98104265402844,162.7440758293839,382.3649289099526
121,461.7203791469194,441.61611374407585,563.8199052132701,428.97630331753555,341.22748815165875,356.9620853080569,170.7772511848341,162.79146919431278,374.66824644549763
122,458.4198113207547,445.061320754717,564.5471698113207,415.0707547169811,344.5330188679245,364.7358490566038,166.5754716981132,159.21226415094338,366.95754716981133
123,451.7641509433962,440.99528301886795,564.9811320754717,404.95754716981133,345.29245283018867,371.66509433962267,169.10377358490567,157.49056603773585,364.6179245283019
124,457.6509433962264,452.4433962264151,542.5471698113207,398.2311320754717,344.02830188679246,371.061320754717,173.71698113207546,157.87264150943398,368.9858490566038
125,452.7877358490566,451.04716981132077,527.9764150943396,390.0518867924528,346.04716981132077,365.27358490566036,172.44811320754718,160.44811320754718,377.438679245283
126,448.7952380952381,442.53809523809525,538.2523809523809,394.0238095238095,351.93333333333334,374.8047619047619,175.36190476190475,163.93333333333334,385.7952380952381
127,470.65238095238095,437.54285714285714,537.7,400.5238095238095,351.75714285714287,379.73333333333335,178.51904761904763,161.4142857142857,388.1952380952381
128,461.4142857142857,427.53333333333336,534.7952380952381,407.4190476190476,354.3857142857143,377.16190476190474,184.62857142857143,162.21904761904761,396.2
129,463.3142857142857,431.83809523809526,554.2428571428571,407.8904761904762,351.6714285714286,372.95714285714286,188.4047619047619,160.5095238095238,391.5809523809524
130,462.3205741626794,443.4354066985646,585.6076555023924,405.7129186602871,353.3732057416268,370.45454545454544,199.35406698564594,160.8803827751196,398.35406698564594
131,459.0,427.8125,597.8317307692307,410.75,359.6923076923077,376.02884615384613,209.4903846153846,160.35576923076923,398.65865384615387
132,469.9567307692308,450.5817307692308,612.8846153846154,409.96153846153845,362.3894230769231,386.2067307692308,198.62980769230768,160.36057692307693,387.65865384615387
133,459.86407766990294,448.13592233009706,642.2718446601941,408.36407766990294,362.50970873786406,408.8252427184466,193.873786407767,161.16990291262135,387.0485436893204
134,466.25365853658536,440.1609756097561,643.4487804878049,403.91219512195124,365.2780487804878,434.2439024390244,197.8439024390244,164.10243902439024,392.0829268292683
135,461.9408866995074,445.679802955665,635.5073891625616,399.1034482758621,372.4384236453202,456.1970443349754,201.064039408867,163.02463054187191,395.46305418719214
136,446.44776119402985,451.5223880597015,647.0149253731344,396.3134328358209,377.53731343283584,451.1442786069652,201.955223880597,161.49253731343285,409.00995024875624
137,447.10552763819095,450.5175879396985,674.2261306532663,406.2814070351759,377.31658291457285,455.9396984924623,200.63316582914572,161.5175879396985,418.1758793969849
138,465.8020304568528,455.48730964467006,679.6040609137056,413.98477157360406,392.0253807106599,465.34010152284264,204.15736040609136,159.81725888324874,402.4162436548223
139,465.8984771573604,454.71573604060916,692.6243654822335,405.0558375634518,400.5837563451777,475.88832487309645,211.63959390862945,159.39593908629442,414.3248730964467
140,463.7715736040609,446.9238578680203,673.1319796954315,400.79187817258884,401.56345177664974,465.70558375634516,217.9238578680203,159.44162436548223,433.20304568527916
141,480.8,455.625641025641,657.2820512820513,403.825641025641,404.5128205128205,451.24102564102566,228.09230769230768,160.3230769230769,411.6717948717949
142,487.63589743589745,459.5025641025641,655.0102564102564,397.46153846153845,410.24102564102566,462.5692307692308,239.99487179487178,159.16410256410256,394.87179487179486
143,485.3298969072165,462.4020618556701,666.2989690721649,396.8453608247423,428.44329896907215,497.57216494845363,239.88144329896906,156.68041237113403,401.88659793814435
144,465.2628865979381,461.2886597938144,691.6546391752578,392.819587628866,456.5927835051546,516.860824742268,232.27319587628867,157.25257731958763,416.9484536082474
145,474.96891191709847,465.419689119171,704.3056994818653,397.46632124352334,487.4715025906736,520.1709844559585,227.9378238341969,160.1139896373057,426.7616580310881
146,467.5260416666667,448.25,705.84375,396.0104166666667,514.7760416666666,499.7760416666667,228.24479166666666,161.36458333333334,414.4947916666667
147,480.65625,442.7552083333333,692.9895833333334,390.734375,529.9895833333334,476.1875,231.96875,162.80729166666666,414.4583333333333
148,469.5412371134021,445.3556701030928,694.7835051546392,388.1546391752577,529.3556701030927,468.4896907216495,237.77835051546393,163.77835051546393,430.45360824742266
149,458.37113402061857,452.8917525773196,702.9639175257732,393.1443298969072,535.819587628866,484.4329896907216,248.01546391752578,162.47938144329896,423.54639175257734
150,455.4153846153846,436.87692307692305,710.5487179487179,395.06666666666666,553.625641025641,502.4512820512821,258.3025641025641,164.17948717948718,419.1794871794872
151,476.34871794871793,434.3897435897436,722.4,396.4769230769231,567.876923076923,496.7692307692308,255.62051282051283,164.93333333333334,420.7846153846154
152,469.02030456852793,441.01015228426394,727.8781725888325,395.11167512690355,596.5431472081218,486.4111675126904,253.5989847715736,161.5482233502538,402.1522842639594
153,458.78680203045684,445.28934010152284,748.2994923857868,393.78680203045684,609.1675126903554,505.6446700507614,261.98984771573606,161.37055837563452,398.93401015228426
154,473.7121212121212,442.8888888888889,783.3080808080808,392.26262626262627,632.1969696969697,510.64646464646466,277.34343434343435,160.04545454545453,406.74747474747477
155,469.8636363636364,427.3838383838384,803.2676767676768,386.42424242424244,659.8939393939394,516.8484848484849,295.06060606060606,159.72727272727272,407.75252525252523
156,471.15656565656565,436.64646464646466,813.8484848484849,382.989898989899,674.9090909090909,528.8636363636364,309.0050505050505,159.9848484848485,403.75252525252523
157,466.68341708542715,450.5929648241206,833.321608040201,378.7889447236181,682.0402010050251,523.0854271356784,320.36180904522615,158.26633165829145,384.4422110552764
158,465.50251256281405,444.5577889447236,835.3316582914573,375.50251256281405,702.3065326633166,518.6934673366834,324.81909547738695,160.7035175879397,382.8140703517588
159,490.035175879397,444.7537688442211,840.5125628140704,379.04020100502515,730.8190954773869,515.3668341708543,319.92964824120605,158.2713567839196,369.678391959799
160,490.85,459.5,856.825,380.56,762.615,518.81,326.46,155.275,354.955
161,481.95,445.355,871.155,383.315,779.32,529.905,338.925,157.955,347.08
162,470.8805970149254,437.97512437810946,877.3830845771145,391.5422885572139,787.2587064676617,546.9502487562189,351.39800995024876,160.61194029850745,340.39800995024876
163,472.5792079207921,446.9306930693069,880.8118811881188,393.3762376237624,820.5990099009902,543.519801980198,358.2970297029703,158.1138613861386,341.66336633663366
164,472.8768472906404,448.3645320197044,903.5320197044335,388.10837438423647,856.0443349753695,534.4334975369458,373.5665024630542,160.33497536945814,353.1625615763547
165,482.38048780487804,450.0682926829268,926.9365853658536,383.0780487804878,879.7658536585366,513.3951219512195,390.64878048780486,163.0,354.01463414634145
